RUSH,2012,8/12/2012 0:00,71,Lightning,315578.8,40.6153,-120.1153
,2013,11/18/2013 0:00,0,Missing/Undefined,100,36.981717,-120.599433
,2013,12/27/2013 0:00,0,Miscellaneous,100,38.857917,-123.038117
,2013,10/14/2013 0:00,0,Missing/Undefined,100,33.734517,-116.941183
,2013,12/13/2013 0:00,0,Debris Burning,100,40.260683,-122.4592
,2013,12/1/2013 0:00,0,Miscellaneous,100,40.080083,-123.653717
,2013,10/15/2013 0:00,0,Children,100,33.731067,-116.9368
PALA,2014,5/26/2014 0:00,1,Miscellaneous,100,33.36375,-117.057631
WEED 3-4,2014,7/29/2014 0:00,1,Lightning,100,41.448056,-122.500278
OCEAN,2014,7/30/2014 0:00,0,Equipment Use,100,40.4347,-124.3993
WOODLAND,2014,9/16/2014 0:00,0,Equipment Use,100,40.026289,-122.145359
,2014,4/30/2014 0:00,0,Smoking,100,33.9841,-117.292817
BUTTE,2014,8/19/2014 0:00,0,Arson,100,39.517556,-121.590175
,2014,5/1/2014 0:00,0,Children,100,33.6597,-116.181733
SCH FRANK SPARKS SCHOOL W,2014,7/4/2014 0:00,0,Children,100,37.382139,-120.618245
E CHILDS AV / FREMONT ST,2014,7/6/2014 0:00,0,Children,100,37.287925,-120.316814
HAMMACK,2014,11/4/2014 0:00,0,Children,100,33.727977,-117.308176
,2014,6/20/2014 0:00,0,Miscellaneous,100,38.243583,-120.973983
ALVARADO,2014,7/1/2014 0:00,0,Miscellaneous,100,35.947017,-120.875882
SANTA FE DR / PALM AV,2014,7/20/2014 0:00,0,Miscellaneous,100,37.418468,-120.665199
,2014,4/11/2014 0:00,0,Missing/Undefined,100,33.961583,-116.94675
KRAMERIA AV / WASHINGTON,2014,7/29/2014 0:00,0,Missing/Undefined,100,33.879863,-117.367007
CUMMINGS,2014,10/20/2014 0:00,0,Missing/Undefined,100,38.023067,-122.202033
DEER HORN 2,2015,8/1/2015 0:00,11,Lightning,100,41.1794,-123.6647
,2015,4/16/2015 0:00,0,Smoking,100,34.0126,-117.386633
,2015,4/17/2015 0:00,0,Missing/Undefined,100,33.673258,-117.343538
ALESSANDRO BL / REDLANDS,2015,8/8/2015 0:00,0,Missing/Undefined,100,33.917455,-117.156694
SANTA FE DR / EL CAPITAN,2015,9/3/2015 0:00,0,Arson,100,37.433724,-120.675472
DRACAEA,2015,7/4/2015 0:00,0,Miscellaneous,100,33.928191,-117.224403
CHOLLA LN / VERBENIA RD,2015,7/30/2015 0:00,0,Miscellaneous,100,33.750572,-116.399926
BANNER,2015,7/2/2015 0:00,0,Miscellaneous,100,39.251401,-120.990733
SPRINGS 3,2015,7/13/2015 0:00,0,Missing/Undefined,100,33.164255,-117.09831
23,2015,7/29/2015 0:00,0,Missing/Undefined,100,38.682233,-122.065868
SMALLEY - 3,2015,7/10/2015 0:00,,Arson,100,37.087051,-119.539966
PHILLIPSVILLE,2015,9/15/2015 0:00,0,Debris Burning,100,40.21405,-123.7862
ADVENTURE,2015,7/16/2015 0:00,1,Missing/Undefined,100,38.822279,-120.934798
SAN BENITO,2015,7/8/2015 0:00,0,Missing/Undefined,100,36.704859,-120.360545
SOUDER ST  MEAD,2015,11/17/2015 0:00,0,Miscellaneous,100,33.835887,-117.299675
E BIG BEAR BL /S MAPLE LN,2015,10/15/2015 0:00,,Lightning,100,34.261333,-116.826478
BRADEN RD / SNOWS RD,2015,10/29/2015 0:00,,Debris Burning,100,38.714078,-120.676138
NORTH CANYON RD / AUDUBON,2015,10/31/2015 0:00,,Debris Burning,100,38.752859,-120.692193
HETCHY,2014,6/5/2014 0:00,,Miscellaneous,100,37.78754,-120.463946
RUSSELL  (3-9),2010,7/25/2010 0:00,,Miscellaneous,100,40.824722,-121.045556
BRANCH,2013,8/1/2013 0:00,9,Miscellaneous,100,39.663383,-121.503817
FIR,2012,6/9/2012 0:00,0,Debris Burning,100,41.52045,-122.916667
SKYLINE BLVD / LA MIRADA,2013,6/16/2013 0:00,,Missing/Undefined,100,39.506392,-121.484375
SITE,2010,7/10/2010 0:00,0,Miscellaneous,100,37.664833,-121.5745
HIGHLAND,2013,9/28/2013 0:00,,Miscellaneous,100,38.925817,-122.961467
OAK,2015,9/8/2015 0:00,,Missing/Undefined,100,38.049881,-120.312025
RAINBOW DR  LK_SHASTINA,2012,5/22/2012 0:00,0,Children,100,41.514841,-122.383031
TUBBS,2014,3/16/2014 0:00,,Missing/Undefined,100,38.607831,-122.595851
,2013,5/5/2013 0:00,,Powerline,99,35.54158333,-118.96175
BRAMLETTE,2010,3/24/2010 0:00,3,Missing/Undefined,98,37.8114,-118.5208
CAHUILLA,2011,7/17/2011 0:00,1,Arson,97.5,34.5392,-117.0908
THIRTY SIX,2015,8/8/2015 0:00,2,Miscellaneous,97.43,40.346719,-121.861969
CABAZON,2011,8/7/2011 0:00,0,Missing/Undefined,97,33.92244,-116.71956
CORRAL,2012,7/22/2012 0:00,,Miscellaneous,97,37.672222,-121.4575
LITTLE,2013,8/24/2013 0:00,5,Miscellaneous,97,33.64333333,-116.7077778
ROADRUNNER,2013,6/12/2013 0:00,0,Miscellaneous,96,38.279283,-120.965883
DEER,2015,8/1/2015 0:00,9,Lightning,96,39.28305556,-122.8752778
CREEK,2010,7/15/2010 0:00,1,Lightning,95,35.7938889,-118.4425
FREEMAN,2011,7/25/2011 0:00,,Equipment Use,95,36.140278,-121.011389
HORSESHOE,2012,6/21/2012 0:00,1,Missing/Undefined,95,37.952933,-120.6947
MDF WM DAVIS,2013,9/5/2013 0:00,4,Miscellaneous,95,41.76138889,-120.3808333
PINNACLES,2013,7/3/2013 0:00,0,Miscellaneous,95,36.457317,-121.053917
BOARDMAN 2,2015,8/1/2015 0:00,8,Lightning,95,39.46611111,-122.8852778
DEER,2015,7/10/2015 0:00,5,Miscellaneous,95,35.714333,-121.010333
CODY,2012,7/16/2012 0:00,,Equipment Use,94.2,40.111944,-122.231111
CREEK,2013,9/24/2013 0:00,0,Miscellaneous,94,35.43935,-120.8358
IRENE,2014,9/14/2014 0:00,9,Lightning,94,38.59,-120.0275
HENSLEY,2011,7/31/2011 0:00,,Miscellaneous,93,37.098889,-119.874722
MIDOIL 2,2012,5/27/2012 0:00,0,Arson,93,35.1336,-119.5272
PALERMO,2012,6/15/2012 0:00,,Missing/Undefined,93,39.463889,-121.578889
BODIE,2014,7/18/2014 0:00,5,Lightning,93,38.1558,-119.0508
BRANCH,2013,8/9/2013 0:00,0,Missing/Undefined,92,39.6633,-121.5039
PINE,2012,6/5/2012 0:00,1,Missing/Undefined,91,36.827011,-119.336428
RANCH,2010,6/22/2010 0:00,0,Arson,90,33.6658333,-116.936389
BLACK,2010,9/18/2010 0:00,5,Missing/Undefined,90,39.0027778,-120.670278
RIVER,2010,5/26/2010 0:00,,Missing/Undefined,90,34.543611,-117.298889
ARROW COMPLEX,2012,10/4/2012 0:00,,Arson,90,41.451667,-123.908333
FLYNN,2013,6/8/2013 0:00,1,Miscellaneous,90,37.738867,-121.602817
WATER,2013,5/21/2013 0:00,1,Equipment Use,89.6,33.95631,-116.6565
BODEGA,2010,9/25/2010 0:00,1,Miscellaneous,89,38.337002,-122.97672
CLINTON,2013,6/13/2013 0:00,0,Equipment Use,88.52,36.772017,-119.6279
PINE,2011,7/27/2011 0:00,,Children,88,36.073678,-120.938557
LITTLE,2012,6/14/2012 0:00,0,Miscellaneous,88,34.324422,-117.408026
SWAUGER CREEK,2014,7/17/2014 0:00,10,Lightning,87,38.36694444,-119.3461111
SARATOGA,2014,9/3/2014 0:00,2,Miscellaneous,87,39.157924,-122.988889
,2011,9/23/2011 0:00,,Miscellaneous,86.71,34.7246,-118.3786
RIVER,2013,5/31/2013 0:00,0,Missing/Undefined,86.5,37.393817,-120.741317
BACK,2010,8/28/2010 0:00,0,Miscellaneous,86,35.5478,-119.6278
ELK 2,2011,7/11/2011 0:00,0,Powerline,86,35.4708,-119.5878
BORDER 7,2012,5/18/2012 0:00,,Missing/Undefined,86,32.631943,-116.763889
GALLEY,2012,9/3/2012 0:00,,Missing/Undefined,86,35.910526,-118.82668
ADVANCE,2015,7/30/2015 0:00,6,Lightning,86,36.497019,-118.911099
HOLBROOK 2,2011,9/24/2011 0:00,2,Lightning,85.2,41.0897,-120.6753
PANORAMA,2013,7/13/2013 0:00,0,Arson,85,40.422183,-122.259317
,2013,10/14/2013 0:00,0,Debris Burning,85,39.551417,-121.800533
CLINTON,2010,9/1/2010 0:00,1,Equipment Use,85,33.545995,-117.270297
ARDO,2011,8/12/2011 0:00,,Powerline,84,35.946959,-120.876126
SALT/2-2,2012,9/5/2012 0:00,,Miscellaneous,84,37.983056,-120.765278
SPRINGS/2-3,2012,9/5/2012 0:00,,Miscellaneous,84,38.083854,-120.560853
YELLOW,2013,5/1/2013 0:00,2,Miscellaneous,84,38.6423,-122.650717
KYBURZ,2015,7/23/2015 0:00,,Equipment Use,84,38.7675,-120.3588889
MCNAMARA,2015,9/25/2015 0:00,0,Miscellaneous,84,37.229955,-120.670398
OAK,2014,6/22/2014 0:00,,Equipment Use,84,38.065333,-120.656264
ANGEL,2010,8/15/2010 0:00,1,Smoking,83,33.86905,-116.584439
MURRAY,2011,7/25/2011 0:00,,Equipment Use,83,38.200833,-120.615556
CASTRO,2011,9/14/2011 0:00,,Missing/Undefined,83,37.971111,-122.243056
HIRSCHDALE,2014,8/18/2014 0:00,8,Miscellaneous,83,39.38666667,-120.0933333
MADERA,2010,6/10/2010 0:00,0,Missing/Undefined,82.2,37.141288,-120.019112
LONOAK,2012,8/11/2012 0:00,,Debris Burning,82,36.27735,-120.943315
RETECH,2013,11/22/2013 0:00,0,Debris Burning,82,39.044518,-123.150476
MINTO,2010,8/30/2010 0:00,0,Missing/Undefined,81,33.5242,-116.9211
AIRPORT,2011,7/25/2011 0:00,2,Smoking,81,38.7306,-119.7719
I 5  / ORESTIMBA RD,2010,8/22/2010 0:00,0,Missing/Undefined,81,37.321306,-121.100861
MCKEAN,2015,6/28/2015 0:00,0,Missing/Undefined,81,37.196833,-121.812817
WITCHER (4-6),2010,7/26/2010 0:00,1,Lightning,81,41.508867,-120.819167
WILLOW                   ,2010,6/8/2010 0:00,,Arson,80,36.72,-119.7269444
SADDLE,2010,7/15/2010 0:00,1,Lightning,80,33.6161111,-116.900556
SAN TIM,2011,7/20/2011 0:00,,Missing/Undefined,80,33.99545,-117.16108
TUOLUMNE,2011,5/8/2011 0:00,,Debris Burning,80,36.617825,-120.297718
FIDDYMENT,2011,7/1/2011 0:00,,Miscellaneous,80,38.846295,-121.349386
JAMES,2011,7/8/2011 0:00,,Missing/Undefined,80,36.632019,-120.317998
LEASE,2012,8/30/2012 0:00,0,Missing/Undefined,80,35.3103,-119.7244
WILD,2012,3/8/2012 0:00,,Equipment Use,80,36.696616,-120.315997
ADELAIDA,2013,7/7/2013 0:00,0,Missing/Undefined,80,35.622233,-120.836083
CENTERVILLE,2013,8/31/2013 0:00,1,Miscellaneous,80,39.81055,-121.640283
CONEJO,2013,4/9/2013 0:00,0,Missing/Undefined,80,36.51685,-120.151967
INDIAN,2014,5/25/2014 0:00,2,Miscellaneous,80,39.16111111,-122.6027778
MARSH,2014,7/11/2014 0:00,1,Miscellaneous,80,37.893333,-121.853056
FIVEMILE,2015,7/31/2015 0:00,11,Lightning,80,41.75472222,-123.5183333
HARRISON FIRE,2015,6/1/2015 0:00,12,Arson,80,33.57114,-116.17069
,2015,6/1/2015 0:00,2,Miscellaneous,80,33.95215,-116.28435
SPRIG,2015,7/30/2015 0:00,0,Missing/Undefined,80,40.503133,-122.19505
CASA,2014,8/28/2014 0:00,2,Miscellaneous,80,37.06665,-121.323283
,2015,7/18/2015 0:00,,Missing/Undefined,80,34.4496848,-119.7698258
NARROWS,2010,6/16/2010 0:00,,Missing/Undefined,80,33.096667,-116.475556
MURKEN,2013,8/19/2013 0:00,6,Lightning,79,40.87166667,-121.435
WHITEWATER,2011,7/19/2011 0:00,0,Missing/Undefined,78.8,33.92144,-116.71347
BACKUS,2013,3/23/2013 0:00,0,Miscellaneous,78,34.96622,-118.18581
SABINA,2014,7/23/2014 0:00,1,Miscellaneous,78,33.64666667,-116.9386111
FERN,2015,8/2/2015 0:00,1,Miscellaneous,78,40.676667,-121.99495
3 12 CHICO,2015,7/23/2015 0:00,12,Lightning,77.6,40.8558,-121.105
PALMAS,2015,10/15/2015 0:00,7,Lightning,77.2,33.4844,-115.8367
IRVINE FIRE,2010,7/4/2010 0:00,1,Missing/Undefined,77,33.795833,-117.745833
SPANISH TRAIL,2011,5/8/2011 0:00,1,Debris Burning,77,35.9575,-115.9703
GULCH,2013,5/4/2013 0:00,0,Missing/Undefined,77,37.497317,-120.175417
ROCKY 3,2010,9/29/2010 0:00,0,Equipment Use,77,36.285874,-119.063646
CREEK,2012,6/8/2012 0:00,1,Miscellaneous,76.6,33.76694444,-116.8497222
MONTGOMERY,2014,9/7/2014 0:00,4,Smoking,76,37.65888889,-119.9913889
GREEN,2010,8/3/2010 0:00,0,Miscellaneous,75,36.3433333,-121.874722
CANYON,2011,6/11/2011 0:00,,Miscellaneous,75,33.465897,-116.634114
DOME,2011,7/24/2011 0:00,,Equipment Use,75,37.190441,-119.738039
LIBERAL IC TAC 12,2011,6/21/2011 0:00,,Equipment Use,75,39.881667,-122.200278
RANCH 3,2012,7/22/2012 0:00,,Missing/Undefined,75,38.438611,-122.010556
BONNHEIM,2012,3/6/2012 0:00,,Debris Burning,75,35.681432,-120.935631
ANTELOPE,2012,7/8/2012 0:00,0,Missing/Undefined,75,39.283233,-122.312333
LYTLE,2013,5/13/2013 0:00,0,Equipment Use,75,34.19166667,-117.4497222
TEHAMA,2013,9/15/2013 0:00,0,Missing/Undefined,75,40.012083,-122.079817
SILVERADO,2013,4/30/2013 0:00,1,Debris Burning,75,38.455917,-122.363483
,2013,6/26/2013 0:00,,Miscellaneous,75,35.647932,-118.360255
LAKE,2014,7/2/2014 0:00,7,Lightning,75,41.78333333,-121.0197222
,2015,5/17/2015 0:00,0,Miscellaneous,75,37.73655,-121.618267
,2015,6/8/2015 0:00,0,Missing/Undefined,75,38.984883,-121.316683
WEBB,2015,7/1/2015 0:00,0,Miscellaneous,75,39.412967,-121.3825
WEST,2015,7/14/2015 0:00,0,Arson,75,36.732945,-120.341112
OLIVE,2015,9/2/2015 0:00,0,Miscellaneous,75,39.443686,-121.447242
GILMAN,2010,9/5/2010 0:00,,Missing/Undefined,75,33.889516,-117.070814
VALLEY 8,2013,9/26/2013 0:00,,Missing/Undefined,75,32.82486,-116.904094
FIGUEROA,2010,11/16/2010 0:00,1,Miscellaneous,74,34.7466667,-119.9875
MCGANNEY 2,2013,7/8/2013 0:00,0,Missing/Undefined,74,39.19855,-121.29845
ELKHORN,2013,5/23/2013 0:00,0,Miscellaneous,73.4,35.0019,-119.5047
ROSA,2011,8/6/2011 0:00,,Miscellaneous,73,36.893889,-121.354444
LIVEOAK,2013,9/11/2013 0:00,0,Missing/Undefined,73,34.01665,-117.096117
FREMONT,2014,9/16/2014 0:00,13,Lightning,73,38.20472222,-119.5402778
WHITE CASCADE,2015,7/3/2015 0:00,129,Lightning,73,37.91543,-119.39633
LEOPARD,2011,7/26/2011 0:00,,Missing/Undefined,72,40.487721,-122.147679
BIRD,2011,6/27/2011 0:00,,Missing/Undefined,72,37.638056,-121.361111
DIXIE,2015,6/19/2015 0:00,2,Miscellaneous,72,40.875667,-121.033667
GOPHER,2012,7/23/2012 0:00,,Lightning,71,37.895833,-120.655278
TWIN,2015,8/5/2015 0:00,1,Lightning,70.8,41.75694444,-121.4011111
25,2010,5/19/2010 0:00,,Equipment Use,70,36.76694444,-121.3030556
LINCOLN ST  MECC,2011,7/5/2011 0:00,,Children,70,33.584293,-116.078881
AVE 64  / LAS SERENAS ST,2011,7/6/2011 0:00,,Debris Burning,70,33.583925,-116.074998
THEODORE,2011,7/4/2011 0:00,,Children,70,33.584293,-116.078881
RANCHITA,2012,6/18/2012 0:00,,Equipment Use,70,35.808811,-120.53043
SHASTA,2012,7/4/2012 0:00,,Miscellaneous,70,40.156623,-122.221736
SOLWAY,2013,5/3/2013 0:00,0,Miscellaneous,70,34.17611111,-118.1936111
FLANAGAN,2013,9/8/2013 0:00,1,Missing/Undefined,70,40.6739,-122.4014
DOUBLE,2013,8/16/2013 0:00,1,Missing/Undefined,70,39.0301,-122.5002
MADERA,2013,6/15/2013 0:00,0,Missing/Undefined,70,36.976783,-119.793933
RANCH,2014,7/1/2014 0:00,0,Miscellaneous,70,35.705,-118.6172222
,2014,6/12/2014 0:00,0,Equipment Use,70,38.4524,-121.9982
SAN MARCOS,2010,8/23/2010 0:00,,Missing/Undefined,70,38.020433,-121.982883
SEVEN,2011,5/14/2011 0:00,0,Equipment Use,69,35.3106,-119.2625
ALTAMONT,2011,7/23/2011 0:00,,Equipment Use,69,37.719167,-121.660278
AVE 12,2011,8/10/2011 0:00,,Equipment Use,69,36.92308,-119.965009
TOVEY,2012,7/31/2012 0:00,0,Miscellaneous,69,34.55694444,-118.1511111
,2012,7/31/2012 0:00,,Missing/Undefined,68.41,34.933333,-118.233333
LOMA,2010,7/13/2010 0:00,2,Missing/Undefined,68,34.250833,-119.032222
SCHALER,2012,7/15/2012 0:00,1,Missing/Undefined,68,41.9285,-120.0647
ROBINSON,2012,5/28/2012 0:00,,Miscellaneous,68,40.398083,-122.29705
GREEN,2013,9/11/2013 0:00,9,Equipment Use,68,41.4475,-123.5033333
MDF DG RAIL,2013,9/5/2013 0:00,5,Equipment Use,68,41.56944444,-120.9597222
RELAY,2013,8/4/2013 0:00,0,Missing/Undefined,68,33.913917,-117.001
,2014,6/6/2014 0:00,0,Miscellaneous,68,37.546583,-120.1871
,2014,6/14/2014 0:00,0,Missing/Undefined,68,37.6484,-120.492183
JACKSON,2014,9/4/2014 0:00,2,Missing/Undefined,68,37.831639,-120.34341
J59,2010,7/7/2010 0:00,0,Missing/Undefined,68,37.716682,-120.444411
PRARIE,2015,8/20/2015 0:00,2,Miscellaneous,67.92,41.63638889,-121.8627778
FLORIDA,2011,8/28/2011 0:00,2,Miscellaneous,67.4,34.0915,-117.11244
CHURCH,2011,7/11/2011 0:00,9,Lightning,67,35.85472222,-118.3
CORCORAN OR 32,2011,8/2/2011 0:00,0,Missing/Undefined,67,36.0581,-119.5658
SOLEDAD,2012,6/17/2012 0:00,1,Equipment Use,67,34.96056,-118.19531
,2015,5/4/2015 0:00,0,Arson,66.2,36.7171,-119.394283
MILLER,2010,8/17/2010 0:00,3,Miscellaneous,66,34.2666667,-117.316667
GATE,2011,7/26/2011 0:00,,Missing/Undefined,66,37.078294,-119.647847
SPENCEVILLE,2011,9/10/2011 0:00,,Missing/Undefined,66,39.087722,-121.297079
COUNTY,2011,7/14/2011 0:00,,Miscellaneous,66,38.635048,-122.008385
GRANT,2013,7/4/2013 0:00,0,Miscellaneous,66,37.736883,-121.602167
,2015,4/16/2015 0:00,,Smoking,66,33.979127,-117.480859
,2015,5/10/2015 0:00,0,Miscellaneous,66,35.9138,-120.64945
MALLARD,2015,7/29/2015 0:00,1,Miscellaneous,66,40.51034,-122.20492
AIRLINE,2010,8/4/2010 0:00,,Miscellaneous,66,36.606567,-121.196617
SAGE,2011,6/24/2011 0:00,1,Equipment Use,65,33.46944444,-116.9472222
SODA,2011,11/1/2011 0:00,,Miscellaneous,65,38.376667,-122.285556
VALLEY,2012,9/3/2012 0:00,0,Miscellaneous,65,34.6925,-119.1436111
CREEK,2013,5/20/2013 0:00,1,Smoking,65,37.09045,-121.0687
JUNE,2014,9/16/2014 0:00,10,Equipment Use,65,37.76694444,-119.085
,2014,4/30/2014 0:00,1,Miscellaneous,65,36.114983,-121.1288
CEDAR,2013,5/1/2013 0:00,2,Debris Burning,65,40.012,-121.614117
CRAM,2012,4/6/2012 0:00,,Debris Burning,64.2,41.56625,-122.5574
YOSEMITE,2011,8/28/2011 0:00,,Miscellaneous,64,35.570129,-120.47245
BALD,2013,8/19/2013 0:00,1,Miscellaneous,64,35.02083333,-118.2786111
LATROBE,2010,9/27/2010 0:00,1,Miscellaneous,64,38.605554,-121.057307
MAIN,2013,7/13/2013 0:00,,Missing/Undefined,64,33.01757,-116.902938
ROCK,2010,8/13/2010 0:00,5,Arson,63,39.9941667,-121.279444
BORDER 12,2010,10/10/2010 0:00,0,Debris Burning,63,32.58319,-116.570149
BUCKHORN,2011,9/10/2011 0:00,1,Lightning,63,35.04972222,-120.1233333
FRECCERO,2011,9/7/2011 0:00,,Children,63,38.18,-120.57
IVERSON,2012,8/6/2012 0:00,,Miscellaneous,63,36.551164,-121.392874
COLLIER,2013,6/3/2013 0:00,0,Equipment Use,63,38.220083,-121.13425
HARDING,2014,7/29/2014 0:00,23,Lightning,63,39.61138889,-120.3186111
,2013,6/18/2013 0:00,,Missing/Undefined,62.5,34.39643924,-118.8600953
CHAGOOPA,2013,8/18/2013 0:00,71,Lightning,62,36.45701,-118.41698
GALE,2013,7/4/2013 0:00,0,Miscellaneous,62,36.181367,-120.0852
TEJON,2014,8/4/2014 0:00,0,Missing/Undefined,62,35.9044,-118.9239
HERSHEY,2010,7/18/2010 0:00,,Lightning,62,35.912493,-118.767872
NELSON 3,2014,9/21/2014 0:00,2,Missing/Undefined,62,39.025143,-123.180985
SANTA,2010,8/6/2010 0:00,0,Missing/Undefined,62,37.171692,-120.176187
,2011,5/3/2011 0:00,,Equipment Use,61.5,34.7038,-118.2761
WLDCAT FIRE,2011,8/29/2011 0:00,0,Equipment Use,61,32.99075,-116.839089
JAYNE,2011,9/4/2011 0:00,,Miscellaneous,61,36.136667,-120.390278
BORDER 6,2012,5/16/2012 0:00,2,Missing/Undefined,61,32.613238,-116.428074
